item_id,unit_type,query_id,arm,unit_index,question,text,source_span_text,atomic,self_contained,verifiable,unresolved_pronoun,span_aligned,rewrite_faithful,fact_coverage,fact_coverage_notes,error_type,notes
item-000144,a2_case,-5116644172939113883,old_new,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood"" [1][2].","- Del the Funky Homosapien performed the rap verses for the Gorillaz song ""Clint Eastwood"".",NA,NA,NA,NA,NA,NA,complete,none,,
item-000228,a1_sentence,6962706727076805207,old,4,What kind of car in to catch a thief?,[1][3],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000035,a2_case,-4649654703638364295,old_old,1,Who made it through the divisional finals world of dance?,"The Lab, Les Twins, Kinjaz, and Keone & Mari made it through the divisional finals of World of Dance [3].","- The Lab, Les Twins, Kinjaz, and Keone & Mari participated in the divisional finals of World of Dance.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000212,a2_claim,743600309736467122,old_old,1,When was on the revolutions of the heavenly spheres published?,The title of the work is 'On the Revolutions of the Heavenly Spheres'.,On the Revolutions of the Heavenly Spheres,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000256,a2_claim,732619765350082410,old_old,1,When did toronto host the mlb all-star game?,"The 1991 Major League Baseball All-Star Game was held at SkyDome in Toronto on July 9, 1991.","Toronto hosted the MLB All-Star Game on July 9, 1991",1,1,NA,NA,1,1,NA,,,
item-000196,a2_case,-2585133819352441604,new_old,1,Name of first episode of this is us?,"The first episode of This Is Us is called ""Remember"" [3].",- The title of the first episode of the TV series This Is Us is Remember.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000501,a2_case,-3279585462082900736,old_new,1,Who gets fired on grey's anatomy season 6?,Katherine Heigl gets fired on Grey's Anatomy season 6 [2].,"- Katherine Heigl's character, Dr. Izzie Stevens, is written out of Grey's Anatomy in season 6.",NA,NA,NA,NA,NA,NA,partial,"lost fact description ""Katherine Heigl gets fired on Grey's Anatomy season 6""",fact_omission,
item-000340,a2_claim,-3904805932335139116,new_new,1,What was the daughter's name on the jetsons?,Judy Jetson is a character in the animated television series The Jetsons.,Judy Jetson [2],1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000313,a2_case,16881061444712536,old_new,1,Where does the amazon river start and finish?,The Amazon River starts at its headwaters in the Cordillera Rumi Cruz at the headwaters of the Mantaro River in Peru [1]. It finishes at the Atlantic Ocean [5]. [1][5],"- The Amazon River's headwaters are located in the Cordillera Rumi Cruz, at the Mantaro River in Peru.
- The Amazon River ends at the Atlantic Ocean.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000286,a2_claim,-5564120845047915486,old_new,2,Where do you find a simple gear train?,The illustrations by Georgius Agricola depict gear trains having cylindrical teeth.,which show gear trains with cylindrical teeth [1],1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000631,a2_case,-4995398567532229571,old_old,1,When did ragtime flourished in the united states?,"Ragtime flourished in the United States during the latter part of the 19th century, particularly in the 1890s [1][3]. The evidence indicates that more sophisticated African‑American styles, including ragtime, became popular around this time, and by the start of the 20th century it was widely popular throughout North America [3]. 

So the answer is: Ragtime flourished in the United States in the late 19th century, around the 1890s [1][3].","- Ragtime became popular in the United States in the late 19th century, around the 1890s.
- By the start of the 20th century, ragtime was widely popular throughout North America.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000316,a2_claim,16881061444712536,new_old,1,Where does the amazon river start and finish?,The Amazon River originates at the headwaters of the Cordillera Rumi Cruz mountain range located in Peru.,The Amazon River starts at the headwaters of the Cordillera Rumi Cruz in Peru,1,1,NA,NA,1,1,NA,,,
item-000054,a2_case,-5842265707961388968,new_new,1,Who beat villanova last year in the ncaa tournament?,North Carolina Tar Heels beat Villanova in the National Semi-Finals of the 2015 NCAA Tournament [3].,- The North Carolina Tar Heels basketball team defeated the Villanova Wildcats in the National Semi-Finals during the 2015 NCAA Tournament.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000327,a1_sentence,-4873786835306543030,new,1,Who is the chief minister of m. p?,Captain Amarinder Singh is the Chief Minister of Punjab [1].,,1,1,1,0,NA,NA,NA,,,
item-000326,a2_case,-4873786835306543030,old_new,1,Who is the chief minister of m. p?,The chief minister of Punjab (MP) is Captain Amarinder Singh [1].,- Captain Amarinder Singh holds the position of chief minister for Punjab (MP).,NA,NA,NA,NA,NA,NA,complete,none,,
item-000279,a1_sentence,-5564120845047915486,old,3,Where do you find a simple gear train?,[1][2],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000498,a2_claim,-3279585462082900736,old_old,1,Who gets fired on grey's anatomy season 6?,"Katherine Heigl's character, Dr. Izzie Stevens, is written out of Grey's Anatomy in season 6.",Katherine Heigl gets fired on Grey's Anatomy season 6,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000048,a2_case,-5842265707961388968,old_old,1,Who beat villanova last year in the ncaa tournament?,"Kansas beat Villanova in the NCAA Tournament last year [5]. The evidence [5] states that ""Villanova blew out Miami by a score of 92–69. In the South regional Final, with Villanova leading 62–59, Mikal Bridges made a steal before Frank Mason III could shoot a potential game-tying three-pointer, and Jalen Brunson made the ensuing free throws and Villanova beat the #1-overall seed Kansas 64–59 to advance to"". This indicates that Kansas was the team Villanova faced and ultimately lost to in the final. [5]",,NA,NA,NA,NA,NA,NA,none,all the facts in a1 were lost,fact_omission,
item-000567,a2_case,6776234528515962047,new_new,1,Who is the most run in cricket history?,The evidence indicates that the most run scorer in cricket history is Sachin Tendulkar [4]. 1,- Sachin Tendulkar is recognized as the most run scorer in cricket history.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000117,a1_sentence,7150599999316106461,old,2,Who was the first singing brothers in the hall of fame?,They were also inducted into the Country Music Hall of Fame in 2001 [5].,,1,0,1,1,NA,NA,NA,,unresolved_reference,
item-000423,a1_sentence,7494804303418493420,old,2,Movie with the song sunshine on my shoulders?,[1],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000377,a2_case,8433533625736230886,old_new,1,Who has won the most trophies man utd or liverpool?,Manchester United has won the most trophies [1][2][3].,- Manchester United has won more trophies than any other football club.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000596,a2_case,-728189424752983312,old_new,1,Where did the term bye felicia come from?,"The term ""Bye, Felicia"" came from a scene in the American stoner buddy crime comedy film ""Friday"" (1995) [1]. It was originally used in that film and is attributed to Ice Cube, who starred in and co-wrote the script [1].","- The phrase ""Bye, Felicia"" originated in the 1995 film ""Friday"".
- Ice Cube, who starred and co-wrote ""Friday"", is credited with originating the phrase ""Bye, Felicia"".",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""American stoner buddy crime comedy film""",fact_omission,
item-000239,a2_case,6962706727076805207,new_old,1,What kind of car in to catch a thief?,"A bait car used to catch a thief is typically a vehicle that is modified with audio/video surveillance technology, GPS tracking, and possibly a ""kill switch"" for remote disabling [1][3].","- Bait cars often include audio/video surveillance technology, GPS tracking, and a kill switch for remote disabling.",NA,NA,NA,NA,NA,NA,partial,"lost modifying description ""bait car used to catch a thief""",fact_omission,
item-000466,a2_case,7797208395147217894,old_new,1,When did west germany win the world cup?,"West Germany won the World Cup in 1954 and again in 1974 [1][2]. The 1954 victory is described as a ""miracle of Bern"" [2], and the 1974 win is noted as the team defeating the Netherlands 2–1 in the final [1]. [2]","- West Germany achieved the World Cup title in 1954.
- West Germany achieved the World Cup title in 1974.
- The 1954 World Cup victory is historically referred to as the ""miracle of Bern"".
- In the 1974 World Cup final, West Germany defeated the Netherlands with a score of 2–1.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000618,a2_claim,-3344541168958463110,old_new,1,Who fought with an angel in the bible?,Jacob fought with an angel in the Bible.,Jacob wrestling with the angel is an episode from Genesis (32:22-32),1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000450,a2_claim,3605104154738105404,new_old,1,What episode does jason gideon die in criminal minds?,"Jason Gideon character dies in the TV episode titled ""Nelson's Sparrow"" which is from Season 10.","Jason Gideon dies in the Season 10 episode ""Nelson's Sparrow""",1,1,NA,NA,1,1,NA,,,
item-000007,a2_claim,-5942352520455511076,new_old,1,Where can adipose tissue be found in the body?,Adipose tissue exists beneath the skin as subcutaneous fat.,Adipose tissue is located beneath the skin (subcutaneous fat),1,1,NA,NA,1,1,NA,,,
item-000262,a2_case,732619765350082410,new_old,1,When did toronto host the mlb all-star game?,"The Toronto Blue Jays hosted the Major League Baseball All-Star Game on July 9, 1991 [1].","- The Toronto Blue Jays were the host team for the Major League Baseball All-Star Game on July 9, 1991.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000502,a1_sentence,-3279585462082900736,new,1,Who gets fired on grey's anatomy season 6?,Katherine Heigl gets fired on Grey's Anatomy season 6 [2].,,1,1,1,0,NA,NA,NA,,,
item-000219,a2_claim,743600309736467122,new_old,1,When was on the revolutions of the heavenly spheres published?,The title of the work is 'On the Revolutions of the Heavenly Spheres'.,On the Revolutions of the Heavenly Spheres,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000382,a2_case,8433533625736230886,new_new,1,Who has won the most trophies man utd or liverpool?,Manchester United has won more trophies than Liverpool [1][2].,- Manchester United has a higher total number of trophies than Liverpool.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000388,a2_claim,-6702031255040326279,old_new,1,Which of the animal is a carrier of h1n1?,Household cats can carry the H1N1 virus.,Household cats are a carrier of H1N1 [1].,1,1,NA,NA,1,1,NA,,,
item-000113,a2_case,-99543908387769967,new_old,1,Who does sansa marry on game of thrones?,Sansa Stark marries Ramsay Bolton on Game of Thrones [4].,- Sansa Stark is married to Ramsay Bolton in the television series Game of Thrones.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000175,a2_claim,1763163294931046731,new_old,1,Who played violet rutherford on leave it to beaver?,"Veronica Cartwright portrayed the character Violet Rutherford in the television series ""Leave It to Beaver"".","Veronica Cartwright played Violet Rutherford on ""Leave It to Beaver""",1,1,NA,NA,1,1,NA,,,
item-000358,a2_claim,-62521546794442829,new_old,1,For whom was the battle of king's mountain a victory?,The Patriots won the Battle of King's Mountain.,The battle of King's Mountain was a victory for the Patriots,1,1,NA,NA,1,1,NA,,,
item-000407,a1_sentence,4183252176965080529,new,1,When does the new independence day come out?,"The new Independence Day, ""Independence Day: Resurgence,"" was released in the United States on June 24, 2016 [2].",,1,1,1,0,NA,NA,NA,,,
item-000005,a2_case,-5942352520455511076,old_new,1,Where can adipose tissue be found in the body?,"Adipose tissue can be found beneath the skin (subcutaneous fat) [1][3], around internal organs (visceral fat) [1][3], in bone marrow (yellow bone marrow) [1], intermuscularly [1], and in the breast tissue [1]. It is also located behind the eyeball, kidney, omenta, mesentry, in elephant and whale blubber, and the hump of a camel [2]. [1][2][3]",,NA,NA,NA,NA,NA,NA,none,all the facts in a1 were lost,fact_omission,
item-000259,a2_case,732619765350082410,old_new,1,When did toronto host the mlb all-star game?,"Toronto hosted the MLB All-Star Game on July 9, 1991 [1]. The answer is bracketed by [1] because the evidence states that the 1991 Major League Baseball All-Star Game was held at SkyDome in Toronto on that date.","- The 1991 Major League Baseball All-Star Game was held at SkyDome in Toronto on July 9, 1991.",NA,NA,NA,NA,NA,NA,complete,none,,
